ID,Severity,Start_Time,State,City,County,Temperature(F),Visibility(mi),Weather_Condition,Sunrise_Sunset,Description,Distance(mi),Start_Lat,Start_Lng,Amenity,Bump,Crossing,Junction,Traffic_Signal
A-7016249,Minor,2020-05-08T15:48:25Z,OH,Akron,Summit,40,10,Cloudy,Day,At US-224/E Waterloo Rd - Accident.,0,41.0449,-81.43698,FALSE,FALSE,FALSE,FALSE,TRUE
A-7129009,Minor,2020-03-22T19:34:47Z,FL,Hialeah,Miami-Dade,77,10,Fair,Night,At 154th St/Miami Lakes Dr - Earlier accident.,0,25.91322000000001,-80.32486,FALSE,FALSE,FALSE,FALSE,FALSE
A-549686,Minor,2022-08-01T06:39:18Z,CA,Los Angeles,Los Angeles,69,10,Fair,Day,Right hand shoulder blocked due to crash on CA-110 Southbound after US-101.,0,34.062641,-118.248917,FALSE,FALSE,FALSE,FALSE,FALSE
A-7136435,Minor,2020-03-25T07:24:26Z,GA,Duluth,Gwinnett,57,0.25,Fog,Night,At GA-316/Exit 105 - Accident. Left lane blocked.,0,33.97166,-84.09239000000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-93513,Minor,2016-08-29T20:21:20Z,CA,Canyon Country,Los Angeles,82,10,Fair,Night,Accident on Via Gardenia in Lang.,0,34.438126000000004,-118.394073,FALSE,FALSE,FALSE,FALSE,FALSE
A-613014,Minor,2022-05-24T08:40:36Z,OK,Tulsa,Tulsa,63,7,Light Rain,Day,Crash on US-75 Southbound before Tacoma Ave.,0,36.104256,-96.009087,FALSE,FALSE,FALSE,FALSE,FALSE
A-7154024,Minor,2020-04-03T14:37:50Z,TX,El Paso,El Paso,75,10,Mostly Cloudy,Day,At I-10/Gateway Blvd - Accident.,0,31.77122,-106.37743,FALSE,FALSE,FALSE,FALSE,TRUE
A-562962,Minor,2022-07-18T15:27:20Z,LA,Baton Rouge,East Baton Rouge,89,10,Fair,Day,Crash on LA-3064 Essen Ln at Private St.,0,30.404359999999997,-91.103699,FALSE,FALSE,TRUE,FALSE,TRUE
A-575600,Minor,2022-07-05T07:22:07Z,FL,Mims,Volusia,73,10,Fair,Day,Crash on FL-46 at Dusty Ln.,0,28.67898,-80.981392,FALSE,FALSE,FALSE,FALSE,FALSE
A-547403,Minor,2022-08-03T10:27:25Z,SC,Cassatt,Kershaw,86,10,Fair,Day,Crash on Cassatt Tower Rd at Providence Rd.,0,34.388939,-80.46144100000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-7149091,Minor,2020-04-01T10:47:58Z,FL,Saint Petersburg,Pinellas,70,10,Fair,Day,At 118th Ave N - Chemical spillage accident.,0,27.87908,-82.67555,FALSE,FALSE,FALSE,FALSE,TRUE
A-541237,Minor,2022-08-10T05:27:16Z,AZ,Phoenix,Maricopa,86,10,Fair,Night,Fuel spillage on Van Buren St at 26th Ave.,0,33.451118,-112.115318,FALSE,FALSE,TRUE,FALSE,FALSE
A-563754,Minor,2022-07-18T08:11:43Z,PA,Harleysville,Montgomery,75,3,Cloudy,Day,Crash on American Way in Mainland.,0,40.264042,-75.37069699999998,FALSE,FALSE,FALSE,FALSE,TRUE
A-582633,Minor,2022-06-27T07:41:28Z,GA,Lawrenceville,Gwinnett,75,10,Fair,Day,Crash on Pleasant Hill Rd Westbound at Cruse Rd.,0,33.924789000000004,-84.113831,FALSE,FALSE,FALSE,FALSE,TRUE
A-7166748,Minor,2020-04-09T18:39:34Z,AZ,Tucson,Pima,71,10,Fair,Day,At N 1st Ave - Accident.,0,32.3229,-110.9611,FALSE,FALSE,TRUE,FALSE,TRUE
A-537058,Minor,2022-08-15T09:57:48Z,MA,Waban,Middlesex,80,10,Fair,Day,Crash on Gordon Rd at Chestnut St.,0,42.334229,-71.22447199999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-7023946,Minor,2020-05-12T16:16:37Z,OH,Lakewood,Cuyahoga,57,10,Fair,Day,At Warren Rd - Accident.,0,41.49179,-81.79925,FALSE,FALSE,FALSE,FALSE,FALSE
A-7159127,Minor,2020-04-06T19:24:56Z,CA,San Ramon,Contra Costa,47,10,Cloudy,Day,At Alcosta Blvd - Accident. Hard shoulder blocked.,0.003,37.75629,-121.96311,FALSE,FALSE,FALSE,TRUE,FALSE
A-567100,Minor,2022-07-14T06:41:05Z,SC,Columbia,Richland,74,10,Fair,Day,Crash on Tamara Way at Crossing Dr.,0,34.13855,-80.876343,FALSE,FALSE,FALSE,FALSE,FALSE
A-559223,Minor,2022-07-21T18:37:36Z,SC,Greenville,Greenville,89,10,Fair,Day,Crash on SC-14 at SC-146 Woodruff Rd.,0,34.819962,-82.25636300000002,FALSE,FALSE,TRUE,FALSE,TRUE
A-555498,Minor,2022-07-26T08:52:40Z,PA,Lancaster,Lancaster,74,10,Fair,Day,Crash on US-30 Eastbound at PA-741.,0,40.060383,-76.35977199999998,FALSE,FALSE,FALSE,FALSE,TRUE
A-7179227,Minor,2020-04-15T19:39:30Z,CA,San Francisco,San Francisco,56,10,Mostly Cloudy,Day,At Bacon St - Accident. Right lane blocked.,0,37.73467,-122.40657,FALSE,FALSE,FALSE,TRUE,FALSE
A-7062827,Minor,2020-06-27T15:39:46Z,CT,Trumbull,Fairfield,75,4,Rain,Day,Between CT-108/Nichols Ave/Penny Ave/Exit 8 and CT-25 - Accident. Right lane blocked.,0.429,41.22299,-73.17734,FALSE,FALSE,FALSE,FALSE,FALSE
A-558498,Minor,2022-07-22T08:30:06Z,TN,Knoxville,Knox,76,10,Cloudy,Day,Crash on Cedar Bluff Rd at I-40 Exits 378 378A-B.,0,35.918877,-84.091187,FALSE,FALSE,FALSE,FALSE,FALSE
A-529717,Minor,2022-08-23T06:06:04Z,VA,Midlothian,Chesterfield,64,2,Fog,Night,Crash on US-360 Hull St Rd Eastbound at Commonwealth Centre Pkwy.,0,37.420605,-77.637085,FALSE,FALSE,FALSE,FALSE,TRUE
A-569151,Minor,2022-07-12T06:44:23Z,NC,Charlotte,Mecklenburg,70,7,Mostly Cloudy,Day,Lane blocked due to crash on Monroe Rd at Idlewild Rd.,0,35.184139,-80.761299,FALSE,FALSE,TRUE,FALSE,TRUE
A-553708,Minor,2022-07-27T17:28:53Z,OK,Oklahoma City,Cleveland,103,10,Mostly Cloudy,Day,Crash on 104th St at Western Ave.,0,35.363289,-97.529991,FALSE,FALSE,TRUE,FALSE,TRUE
A-518846,Minor,2022-09-02T06:08:57Z,OH,Toledo,Lucas,63,10,Fair,Night,Crash on Lagrange St at Everett St.,0,41.676037,-83.53935200000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-7062933,Minor,2020-06-27T11:26:00Z,NC,Durham,Durham,87,10,Mostly Cloudy,Day,At Page Rd - Accident. Left lane closed.,0,35.88617,-78.8436,FALSE,FALSE,FALSE,FALSE,FALSE
A-553353,Minor,2022-07-28T06:01:20Z,PA,New Oxford,Adams,70,10,Fair,Night,Crash on Red Hill Rd at Becker Rd.,0,39.845181,-77.03220400000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-17449,Minor,2016-11-18T05:26:43Z,CA,Danville,Contra Costa,39.9,10,Clear,Night,Accident on Camino Tassajara both ways at Blackhawk Dr.,0.01,37.799366,-121.88208,FALSE,FALSE,TRUE,FALSE,TRUE
A-7158826,Minor,2020-04-06T10:21:06Z,CA,Pleasanton,Alameda,46,10,Cloudy,Day,At I-680/Sinclair Fwy - Accident. Right lane blocked.,0,37.63932,-121.88562,FALSE,FALSE,FALSE,FALSE,FALSE
A-7004454,Minor,2020-04-30T08:37:49Z,AZ,Phoenix,Maricopa,82,10,Fair,Day,At W Parkside Ln - Accident.,0,33.70057,-112.10881,FALSE,FALSE,TRUE,FALSE,TRUE
A-617401,Minor,2022-05-19T06:28:09Z,CA,Morgan Hill,Santa Clara,61,10,Fair,Day,Right hand shoulder blocked due to crash on US-101 Northbound after Exit 365 Tennant Ave.,0,37.11927,-121.62603,FALSE,FALSE,FALSE,FALSE,FALSE
A-7192754,Minor,2020-04-23T16:08:45Z,OH,Cincinnati,Hamilton,55,2,Rain,Day,At Jefferson Ave/Vine St - Accident.,0,39.12799,-84.51114,FALSE,FALSE,TRUE,FALSE,TRUE
A-7123514,Minor,2020-03-19T12:12:12Z,CO,Littleton,Douglas,33,0.25,Snow,Day,At Broadway - Accident.,0,39.56524,-104.98229,FALSE,FALSE,FALSE,FALSE,FALSE
A-584933,Minor,2022-06-23T10:52:20Z,MA,Chelsea,Suffolk,67,10,Fair,Day,Crash on MA-16 Revere Beach Pkwy Westbound at Union St.,0,42.403782,-71.037399,FALSE,FALSE,FALSE,FALSE,TRUE
A-611928,Minor,2022-05-25T07:15:42Z,PA,Hanover,York,56,10,Fair,Day,Crash on Wilson Ave at Gateway Dr.,0,39.828018,-76.989403,FALSE,FALSE,FALSE,FALSE,TRUE
A-626464,Minor,2022-05-11T02:41:34Z,CA,Santa Ana,Orange,55,10,Fair,Night,Entry ramp to CA-57 Northbound at Exits 14A 14B 14-C from CA-22 Eastbound shoulder blocked due to crash. Oil on road.,0.1899999976158142,33.778412,-117.871834,FALSE,FALSE,FALSE,FALSE,FALSE
A-7161470,Minor,2020-04-07T13:49:44Z,FL,Orlando,Orange,85,10,Mostly Cloudy,Day,At N Hiawassee Rd - Accident.,0,28.613740000000004,-81.47619,FALSE,FALSE,TRUE,FALSE,TRUE
A-580413,Minor,2022-06-29T07:17:33Z,OK,Oklahoma City,Oklahoma,62,10,Fair,Day,Crash on OK-152 Airport Rd Westbound at I-44 Exit 116B.,0,35.42033,-97.586082,FALSE,FALSE,FALSE,FALSE,FALSE
A-1133327,Minor,2021-03-03T09:32:31Z,CA,Altadena,Los Angeles,NA,NA,NA,Day,Accident on Woodbury Rd Eastbound near Oak Grove Dr.,0,34.183144,-118.168503,FALSE,FALSE,FALSE,FALSE,TRUE
A-7046558,Minor,2020-05-22T21:53:55Z,AZ,Tempe,Maricopa,87,10,Fair,Night,At AZ-101-LOOP/Price Fwy/E Apache Blvd - Accident.,0,33.42191,-111.89195,FALSE,FALSE,FALSE,FALSE,TRUE
A-7027329,Minor,2020-05-13T10:54:44Z,CA,Santa Rosa,Sonoma,55,6,Light Rain,Day,At Brookwood Ave - Accident. Hard shoulder blocked.,0,38.43532,-122.69196,FALSE,FALSE,FALSE,FALSE,FALSE
A-603932,Minor,2022-06-02T08:07:56Z,NC,Charlotte,Mecklenburg,77,10,Fair,Day,Lane blocked due to crash on The Plaza at Wilann Dr.,0,35.24982100000001,-80.76342,FALSE,FALSE,FALSE,FALSE,FALSE
A-561916,Minor,2022-07-19T11:14:18Z,CO,Arvada,Jefferson,91,10,Partly Cloudy,Day,Crash on CO-72 Ward Rd at CR-344 52nd Ave.,0,39.790939,-105.138,FALSE,FALSE,FALSE,FALSE,TRUE
A-625480,Minor,2022-05-11T16:35:23Z,UT,Salt Lake City,Salt Lake,69,10,Partly Cloudy / Windy,Day,Crash on UT-68 Redwood Rd between 700 and 1100.,1.919999957084656,40.7934,-111.939232,FALSE,FALSE,TRUE,FALSE,FALSE
A-7025372,Minor,2020-05-12T10:27:27Z,CA,Concord,Contra Costa,65,10,Mostly Cloudy,Day,At Concord Ave - Accident. Hard shoulder blocked.,0,37.97877,-122.04357,FALSE,FALSE,FALSE,FALSE,FALSE
A-7176866,Minor,2020-04-14T06:03:12Z,CA,Hayward,Alameda,46,10,Fair,Night,At Meekland Ave - Accident involving heavy truck.,0,37.68782,-122.1072,FALSE,FALSE,TRUE,FALSE,TRUE
A-7067678,Minor,2020-06-05T12:49:52Z,AZ,Avondale,Maricopa,100,10,Partly Cloudy,Day,At W Indian School Rd - Accident.,0,33.47876,-112.34086,FALSE,FALSE,TRUE,FALSE,TRUE
A-603089,Minor,2022-06-02T00:34:14Z,CA,Los Angeles,Los Angeles,64,10,Fair,Night,Crash on 94th St Westbound at Vermont Ave.,0,33.950951,-118.291725,FALSE,FALSE,FALSE,FALSE,FALSE
A-571860,Minor,2022-07-08T08:22:45Z,TX,Austin,Travis,81,10,Mostly Cloudy,Day,Crash on 12th St at Chicon St.,0,30.27376,-97.719902,TRUE,FALSE,TRUE,FALSE,TRUE
A-597597,Minor,2022-06-10T07:10:20Z,VA,Manassas,Prince William,56,10,Fair,Day,Left hand shoulder blocked due to crash on I-66 Eastbound at Exit 47 VA-234 Sudley Rd.,0,38.801365,-77.51960799999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-7176892,Minor,2020-04-14T07:50:33Z,CA,Newman,Stanislaus,53,10,Fair,Day,At Stuhr Rd - Accident. Hard shoulder blocked.,0,37.36205,-121.04594,FALSE,FALSE,TRUE,FALSE,FALSE
A-7104824,Minor,2020-03-06T07:03:00Z,NC,Fayetteville,Cumberland,42,10,Fair,Day,At Tractor Rd - Accident. One lane closed.,0,35.18656,-78.85229,FALSE,FALSE,FALSE,FALSE,FALSE
A-536706,Minor,2022-08-16T05:29:13Z,TX,Dallas,Dallas,84,10,Cloudy,Night,Crash on Culver St at Dolphin Rd.,0,32.79039,-96.737396,FALSE,FALSE,FALSE,FALSE,FALSE
A-7127104,Minor,2020-03-20T20:59:02Z,CA,Newark,Alameda,55,10,Partly Cloudy,Night,At CA-84/Thornton Ave - Accident. Hard shoulder blocked.,0,37.54344,-122.02032,FALSE,FALSE,FALSE,FALSE,FALSE
A-7032770,Minor,2020-05-16T15:15:09Z,NC,Charlotte,Mecklenburg,83,10,Mostly Cloudy,Day,At NC-16/E 4th St/E 3rd St - Accident.,0,35.2164,-80.83251,FALSE,FALSE,FALSE,FALSE,TRUE
A-7173736,Minor,2020-04-13T08:00:32Z,VA,Richmond,Henrico,66,7,Light Rain,Day,At I-95/I-195/Laburnum/Exit 186 - Accident. Right lane blocked.,1.102,37.59665,-77.48785,FALSE,FALSE,FALSE,FALSE,FALSE
A-611349,Minor,2022-05-25T14:30:49Z,OK,Oklahoma City,Oklahoma,57,10,Light Rain,Day,Crash on Council Rd at OK-3 Expressway St.,0,35.565769,-97.656204,FALSE,FALSE,TRUE,FALSE,TRUE
A-7038867,Minor,2020-05-19T15:52:54Z,LA,Baton Rouge,East Baton Rouge,88,10,Mostly Cloudy,Day,At LA-427/Acadian Thwy/Stanford Ave - Accident.,0,30.42048,-91.15162,FALSE,FALSE,FALSE,FALSE,FALSE
A-7031942,Minor,2020-05-15T13:29:48Z,CA,Sacramento,Sacramento,75,10,Fair,Day,At I-80/Exit 522 - Accident. Hard shoulder blocked.,0,38.61842,-121.51432,FALSE,FALSE,FALSE,FALSE,FALSE
A-574184,Minor,2022-07-06T08:56:26Z,SC,Taylors,Greenville,79,10,Partly Cloudy,Day,Crash on King Eider Way at Shovler Ct.,0,35.016399,-82.326759,FALSE,FALSE,FALSE,FALSE,FALSE
A-7142600,Minor,2020-03-28T12:08:42Z,AZ,Phoenix,Maricopa,63,10,Fair,Day,At E Thomas Rd - Accident.,0,33.4875,-112.06942,FALSE,FALSE,TRUE,FALSE,TRUE
A-574215,Minor,2022-07-06T06:23:47Z,TX,Dallas,Dallas,83,10,Fair,Night,Crash on Empire Central at I-35 Svrd Exit 434a.,0,32.826607,-96.871941,FALSE,FALSE,TRUE,FALSE,TRUE
A-7016910,Minor,2020-05-08T14:50:52Z,FL,Lake Worth,Palm Beach,82,10,Partly Cloudy,Day,At Jog Rd - Earlier accident.,0,26.58955,-80.14725,FALSE,FALSE,FALSE,FALSE,TRUE
A-7097795,Minor,2020-06-18T20:58:58Z,AZ,Surprise,Maricopa,94,10,Fair,Night,At N Reems Rd - Accident.,0,33.60963,-112.3938,FALSE,FALSE,TRUE,FALSE,TRUE
A-606703,Minor,2022-05-31T06:51:51Z,FL,Miami,Miami-Dade,78,10,Mostly Cloudy,Day,Crash on 9th Ave at US-27 36th St.,0,25.80999,-80.210442,FALSE,FALSE,FALSE,FALSE,FALSE
A-6979969,Minor,2020-05-25T15:56:42Z,AZ,Phoenix,Maricopa,94,10,Fair,Day,At N 59th Ave - Accident.,0,33.48052,-112.17783,FALSE,FALSE,TRUE,FALSE,TRUE
A-7178713,Minor,2020-04-15T15:42:04Z,TN,Nashville,Davidson,61,10,Fair,Day,At Granny White Pike - Accident.,0,36.08938,-86.80291,FALSE,FALSE,FALSE,FALSE,FALSE
A-7156932,Minor,2020-04-05T20:49:28Z,CA,Fremont,Alameda,50,10,Mostly Cloudy,Night,Ramp to Auto Mall Pkwy - Accident. Hard shoulder blocked.,0,37.50808,-121.96557,FALSE,FALSE,FALSE,FALSE,TRUE
A-7135103,Minor,2020-03-24T02:25:47Z,CA,San Jose,Santa Clara,48,10,Mostly Cloudy,Night,Ramp to Bernal Rd Southbound/Silicon Valley Blvd Northbound - Accident. Left lane blocked. Hard shoulder blocked.,0,37.24524,-121.77273,FALSE,FALSE,TRUE,FALSE,TRUE
A-636925,Minor,2022-04-26T06:56:16Z,SC,Summerville,Berkeley,NA,NA,NA,Day,Crash on Sangaree Pkwy at US-17-ALT Main St.,0,33.040195000000004,-80.138847,FALSE,FALSE,FALSE,FALSE,TRUE
A-7075896,Minor,2020-06-09T16:38:57Z,UT,West Valley City,Salt Lake,68,10,Mostly Cloudy,Day,At S 900 W - Accident.,1.167,40.69661,-111.9389,FALSE,FALSE,TRUE,FALSE,TRUE
A-7172511,Minor,2020-04-12T10:19:57Z,CA,San Francisco,San Francisco,55,10,Cloudy,Day,At Vermont St - Accident. Left lane blocked.,0,37.7654,-122.40518,FALSE,FALSE,FALSE,FALSE,FALSE
A-7031837,Minor,2020-05-15T18:42:44Z,OR,Clackamas,Clackamas,67,10,Fair,Day,At SE Hubbard Rd - Accident.,0,45.42497,-122.53811,FALSE,FALSE,FALSE,FALSE,FALSE
A-512736,Minor,2022-09-08T08:32:02Z,IL,Bensenville,DuPage,71,10,Fair,Day,Crash on IL-83 near Bryn Mawr Ave.,0,41.979095,-87.959259,FALSE,FALSE,TRUE,FALSE,FALSE
A-7019689,Minor,2020-05-09T15:54:21Z,CA,San Jose,Santa Clara,75,10,Fair,Day,At First St - Accident. Hard shoulder blocked.,0,37.41946,-121.94406,FALSE,FALSE,FALSE,TRUE,FALSE
A-628871,Minor,2022-05-04T07:19:05Z,CA,San Francisco,San Francisco,52,10,Fair,Day,Right hand shoulder blocked due to crash on I-280 Southbound after Geneva Ave.,0,37.71921500000001,-122.448463,FALSE,FALSE,FALSE,FALSE,FALSE
A-530860,Minor,2022-08-22T06:10:29Z,TX,Dallas,Dallas,74,6,Light Rain,Night,Crash on TX-354-LOOP Harry Hines Blvd at Payne St.,0,32.792309,-96.80761,FALSE,FALSE,TRUE,FALSE,TRUE
A-7200678,Minor,2020-04-27T17:55:43Z,GA,Macon,Macon-Bibb County,77,10,Fair,Day,At US-129-ALT/GA-22/2nd St Ext - Accident.,0,32.85123,-83.6208,FALSE,FALSE,TRUE,FALSE,TRUE
A-7151778,Minor,2020-04-02T08:57:27Z,WA,Seattle,King,41,10,Cloudy,Day,At 4th Ave - Accident. Two lanes blocked.,0,47.61861,-122.33055,TRUE,FALSE,TRUE,FALSE,TRUE
A-7176377,Minor,2020-04-14T05:48:09Z,TN,Memphis,Shelby,39,10,Fair,Night,At TN-385/Bill Morris Pkwy - Accident.,0,35.03738,-89.79586,FALSE,FALSE,FALSE,FALSE,TRUE
A-7008565,Minor,2020-05-02T13:35:41Z,TX,El Paso,El Paso,91,10,Fair,Day,At TX-478-LOOP/Dyer St - Accident.,0,31.82569,-106.44498,FALSE,FALSE,FALSE,FALSE,TRUE
A-525104,Minor,2022-08-26T08:49:04Z,LA,Shreveport,Caddo,77,10,Cloudy,Day,Crash on Viking Dr at Herndon St.,0,32.496288,-93.720299,FALSE,FALSE,FALSE,FALSE,FALSE
A-515009,Minor,2022-09-06T12:06:32Z,CA,Sacramento,Sacramento,104,10,Fair,Day,Lane blocked due to crash on Watt Ave Northbound at Butano Dr.,0,38.606709,-121.382973,FALSE,FALSE,FALSE,FALSE,TRUE
A-569019,Minor,2022-07-12T07:55:06Z,TN,Antioch,Davidson,80,10,Fair,Day,Crash on US-41 Murfreesboro Pike at Old Hickory Blvd.,0,36.039249,-86.602737,FALSE,FALSE,FALSE,FALSE,FALSE
A-558446,Minor,2022-07-22T08:01:25Z,TX,Houston,Harris,83,10,Mostly Cloudy,Day,Crash on FM-1093 Westheimer Rd at Post Oak Blvd.,0,29.740923,-95.460945,FALSE,FALSE,TRUE,FALSE,TRUE
A-6987185,Minor,2020-05-28T11:06:10Z,AZ,Tucson,Pima,90,10,Fair,Day,At N Oldfather Rd - Accident.,0,32.337509999999995,-111.0554,FALSE,FALSE,TRUE,FALSE,TRUE
A-6987510,Minor,2020-05-28T13:20:51Z,CA,Martinez,Contra Costa,85,10,Fair,Day,At CA-4 - Accident. Hard shoulder blocked.,0,37.99033,-122.06766,FALSE,FALSE,FALSE,FALSE,FALSE
A-629655,Minor,2022-05-03T18:14:34Z,SC,Spartanburg,Spartanburg,84,10,Partly Cloudy,Day,Crash on SC-296 Reidville Rd at Wilder Dr.,0,34.920521,-81.993538,FALSE,FALSE,FALSE,FALSE,TRUE
A-7180526,Minor,2020-04-16T18:17:28Z,FL,West Palm Beach,Palm Beach,77,10,Cloudy,Day,At SR-882/Forest Hill Blvd - Earlier accident.,0,26.65173,-80.11236,FALSE,FALSE,FALSE,FALSE,TRUE
A-7200876,Minor,2020-04-27T11:43:49Z,TN,Nashville,Davidson,65,10,Fair,Day,At US-70/TN-24/14th Ave N/George L Davis Blvd - Accident. Hard shoulder blocked.,0,36.15814,-86.7912,FALSE,FALSE,FALSE,FALSE,FALSE
A-522247,Minor,2022-08-30T08:05:19Z,CA,Concord,Contra Costa,62,10,Fair,Day,Right hand shoulder blocked due to crash on I-680 Southbound at Exit 51 Willow Pass Rd.,0,37.969063,-122.058617,FALSE,FALSE,FALSE,TRUE,FALSE
A-307002,Minor,2016-08-01T13:14:47Z,TX,Houston,Harris,95,9,Clear,Day,Accident on South Loop Westbound at I-610.,0,29.678076,-95.4123,FALSE,FALSE,FALSE,FALSE,TRUE
A-7092485,Minor,2020-06-16T19:10:27Z,AZ,Buckeye,Maricopa,99,10,Fair,Day,At W Broadway Rd - Accident.,0,33.42105,-112.59091,FALSE,FALSE,FALSE,FALSE,TRUE
A-635458,Minor,2022-04-28T07:13:47Z,SC,Columbia,Richland,47,10,Fair,Day,Crash on I-26 Eastbound at Exit 103 Harbison Blvd.,0,34.078388000000004,-81.15316800000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-539626,Minor,2022-08-11T16:41:46Z,MA,Boxborough,Middlesex,81,10,Fair,Day,Crash on exit ramp from I-495 Westbound at Exit 75 to Mass Ave Eastbound.,1.0800000429153442,42.486301,-71.547478,FALSE,FALSE,FALSE,FALSE,FALSE
A-546235,Minor,2022-08-04T08:12:48Z,CA,Monrovia,Los Angeles,71,10,Partly Cloudy,Day,Right hand shoulder blocked due to crash on I-210 Westbound before Exit 33 Huntington Dr.,0,34.139767,-118.015968,FALSE,FALSE,FALSE,FALSE,FALSE
A-7066813,Minor,2020-06-05T07:30:10Z,FL,Cocoa,Brevard,NA,7,Mostly Cloudy,Day,At SR-3/Exit 49 - Accident. Hard shoulder blocked.,2.815,28.40087,-80.74834,FALSE,FALSE,FALSE,FALSE,FALSE
A-7166682,Minor,2020-04-09T06:09:38Z,AZ,Litchfield Park,Maricopa,49,10,Fair,Day,At AZ-303-LOOP/N Estrella Pky - Accident.,0,33.50822,-112.4166,FALSE,FALSE,FALSE,FALSE,FALSE
A-7017797,Minor,2020-05-08T17:20:46Z,TX,El Paso,El Paso,75,10,Mostly Cloudy,Day,At Pellicano Dr - Accident.,0,31.72777,-106.3028,FALSE,FALSE,FALSE,FALSE,TRUE
A-584236,Minor,2022-06-24T06:41:07Z,TX,Austin,Travis,76,10,Fair,Day,Crash on FM-734 Parmer Ln at TX-275-LOOP Lamar Blvd.,0,30.407841,-97.677414,FALSE,FALSE,FALSE,FALSE,FALSE
A-7139172,Minor,2020-03-26T09:19:27Z,TX,Fort Bliss,El Paso,72,10,Mostly Cloudy,Day,At US-54/Gateway Blvd/Patriot Fwy - Accident.,0,31.83444,-106.43,FALSE,FALSE,FALSE,FALSE,FALSE
A-7060411,Minor,2020-06-26T15:01:00Z,NC,Charlotte,Mecklenburg,88,10,Partly Cloudy,Day,At Idaho Drive - Accident. One lane closed.,0,35.25855,-80.87235,FALSE,FALSE,FALSE,FALSE,FALSE
A-7208097,Minor,2020-03-02T11:01:00Z,NC,Charlotte,Mecklenburg,61,10,Fair,Day,At I -485 - Accident. Two lanes closed.,0,35.35326,-80.7285,FALSE,FALSE,FALSE,FALSE,FALSE
A-7092219,Minor,2020-06-16T16:14:09Z,LA,New Orleans,Orleans,92,10,Fair,Day,At I-610 - Accident.,0,29.9959,-90.05914,FALSE,FALSE,FALSE,FALSE,FALSE
A-609838,Minor,2022-05-26T17:57:50Z,OH,Dayton,Montgomery,66,10,Cloudy,Day,Crash on Lyons Rd at OH-725 Miamisburg Centerville Rd.,0,39.629372,-84.192978,FALSE,FALSE,FALSE,FALSE,TRUE
A-525086,Minor,2022-08-26T08:10:40Z,AL,Hayden,Blount,75,7,Cloudy,Day,Crash on CR-5 near Hayes Rd.,0,33.92923,-86.815269,FALSE,FALSE,FALSE,FALSE,FALSE
A-513055,Minor,2022-09-08T06:52:06Z,IL,Antioch,Lake,61,10,Fair,Day,Crash on IL-173 near US-45.,0,42.466202,-88.017151,FALSE,FALSE,FALSE,FALSE,TRUE
A-562338,Minor,2022-07-19T08:44:53Z,FL,Ocklawaha,Marion,82,10,Fair,Day,Crash on 182nd Avenue Rd near CR-314A 95th St Rd.,0,29.08152,-81.851563,FALSE,FALSE,FALSE,FALSE,FALSE
A-581255,Minor,2022-06-28T08:15:54Z,IL,Lombard,DuPage,69,10,Fair,Day,Crash on IL-38 Roosevelt Rd at Stewart Ave.,0,41.860298,-88.009888,FALSE,FALSE,FALSE,FALSE,FALSE
A-7155903,Minor,2020-04-05T15:13:19Z,PA,Pottstown,Montgomery,63,9,Cloudy,Day,At N Bailey St - Accident.,0,40.2467,-75.65016999999997,FALSE,FALSE,FALSE,FALSE,TRUE
A-590920,Minor,2022-06-17T01:12:21Z,CA,San Bernardino,San Bernardino,64,7,Mostly Cloudy,Night,Crash on Ogden St near Duffy St.,0,34.157799,-117.344193,FALSE,FALSE,FALSE,FALSE,FALSE
A-7175200,Minor,2020-04-13T14:43:04Z,CA,Fresno,Fresno,70,10,Mostly Cloudy,Day,At Clinton Ave/Motel Dr - Accident. Hard shoulder blocked.,0,36.76841,-119.8363,FALSE,FALSE,FALSE,FALSE,FALSE
A-582479,Minor,2022-06-27T08:30:55Z,MI,Alto,Kent,65,10,Fair,Day,Crash on 64th St at M-50 Alden Nash Ave.,0,42.848808,-85.3703,FALSE,FALSE,FALSE,FALSE,FALSE
A-7083643,Minor,2020-06-12T13:49:59Z,LA,Baton Rouge,East Baton Rouge,87,10,Fair,Day,At S Sherwood Forest Blvd - Accident.,0,30.436740000000004,-91.05749,FALSE,FALSE,FALSE,FALSE,TRUE
A-585760,Minor,2022-06-22T16:27:29Z,OK,Yukon,Canadian,95,10,Fair,Day,Crash on 15th St at OK-4 Mustang Rd.,0,35.44986,-97.72464,FALSE,FALSE,FALSE,FALSE,TRUE
A-594930,Minor,2022-06-13T14:14:36Z,OK,Oklahoma City,Oklahoma,93,10,Fair,Day,Crash on 4th St Westbound at I-235 Centennial Expy Exits 1C 1D.,0,35.471759999999996,-97.502769,FALSE,FALSE,TRUE,FALSE,TRUE
A-601162,Minor,2022-06-07T09:45:59Z,TX,Houston,Harris,85,10,Partly Cloudy,Day,Crash on Bell St at Milam St.,0,29.75427100000001,-95.369629,FALSE,FALSE,FALSE,FALSE,TRUE
